3044100	"I beg you, demon, my soul..."
3044101	"Master Harnovog..."
3044103	"Harnovog's Demonization"
3044104	"Pure Soul Suck"
3044105	"Witness the power of a true demon!"
3044205	"You vile creatures."
3044206	"There you are."
3044207	"Are you the ones...?"
3044208	"How dare you...? Master Harnovog..."
3044209	"I won't forget you."
3044300	"It's time. Open your eyes."
3046001	"The lancer statue can be activated."
3101100	"The combat area is closing."
3126002	"Blazing and Frostbite Argon Priests approach."
3126004	"The Argon Priest has been eliminated."
3126006	"Kelsaik's avatar has been eliminated."
3126008	"You defeated the Frostbite Avatar. Frostshield is deactivated."
3126009	"You defeated the Blazing Avatar. Blazeshield is deactivated."
3126015	"You failed to defeat the Frostbite Avatar. The battle area will get dangerously cold."
3126017	"You failed to defeat the Blazing Avatar. The battle area will get dangerously hot."
3126018	"The raging flame aura is absorbed by Nightmare Kelsaik."
3126019	"The chilling frost aura is absorbed by Nightmare Kelsaik."
3126020	"Fools! That fire will do nothing!"
3126021	"Fools! That frost will do nothing!"
3126022	"The temperature rises!"
3126023	"The temperature is decreasing!"
3126300	"The butterflies are creating falling chunks of amber."
3126301	"Amber chunks will generate faster increases as time passes."
3126302	"The number of amber chunks is increasing."
3126303	"Amber chunks are falling."
3126304	"More amber chunks are falling."
3126305	"The falling amber chunks are out of control. This is the end."
3126404	"Nightmare Kelsaik is protected by the Frostshield and the Blazeshield."
3126407	"Nightmare Kelsaik is losing mana!"
3126408	"Decreases healing effects by 50% and cooldown of all skills by 25%."
3126409	"Nightmare Kelsaik is losing mana faster!"
3126410	"Mana drain at maximum."
3201100	"The combat area is closing."
3204000	"Start of the Battle with Lumikan"
3204001	"Event 100. Reset Lumikan"
3204002	"Event 101. Defense Reduced"
3204003	"Event 102. Defense Increased"
7201000	"(not shown)"
7201001	"Resistance I has ended."
7201002	"Resistance II has ended."
7202000	"Sacrificial target selected."
7203000	"Enter your final words now."
7203001	"Mercy not found."
7203002	"Dispersing collected mana!"
7203003	"Escape option disabled."
7204000	"The gates will close soon."
7205000	"Entering central administration zone. Security level increased."
7205001	"Please adhere to the security regulations for the facility and your own safety."
7205002	"Now entering the restricted zone."
7690000	"The gates will close soon."
7690001	"The combat area will narrow."
7690002	"Pyrepelt has started spreading the fire curtain."
7690003	"Spirits of Fire approach..."
7690004	"Fight in the safety zone."
7692000	"Hardening Wax"
8090001	"You will receive a boon in 1 minute."
8090002	"A boon is now active. (1/3)"
8090003	"A boon is now active. (2/3)"
8090004	"A boon is now active. (3/3)"
9001001	"Wheels within wheels, my friends....you're still stumbling in the dark...no idea who's...really behind it all."
9001002	"Atel Akaad forever!"
9001003	"My death changes nothing. The argons will take you all!"
9001004	"Idiot! Live up to your promise. You shouldn't need reinforcements!"
9001005	"No! That was one of my most splendid creations! Your meddling ends now! Guards!"
9001006	"I can't watch this farce. Watch and learn, minions! Watch and learn how I deal with meddlers!"
9001007	"Oh, master...lend me your strength!"
9002000	"The forest guardian is about to attack."
9002001	"Demonstrate your skills!!"
9005002	"Begin the second wave."
9005003	"Begin the third wave."
9005004	"Survive if you can!"
9006001	"Summoning Elleon and Jelena"
9006002	"C'mon!"
9006003	"How dare you stand against Killian, meet your death!"
9007001	"You won't make it out of here alive! Die!"
9007002	"Maybe...we were the ones caught in a trap. I don't like the taste of failure, Thulsa."
9011001	"Muhrak and Titus are having a discussion."
9011002	"It's hard to understand all the technical terms."
9012001	"Wait for the gilgash to be off-balance!"
9012002	"Strike now!"
9018001	"You feel strong vibrations."
9019001	"Our lines are starting to collapse! And more kobold thralls are coming!"
9019002	"Next up, kobold grunts! Ready weapons!"
9019003	"Stop them from coming closer! Hurry!"
9019004	"Red Fang orcans! Gods help us!"
9019005	"Hold the line! We can do this!"
9019006	"The convoy is on the move."
9019007	"Elthim is safe. Thank the gods!"
9019008	"More reinforcements. Go, go, go!"
9019009	"I can't hold on..."
9019010	"Are you going to kill me?"
9019011	"Can't...help..."
9019012	"Dying for nothing...such a waste..."
9019020	"Quest failed. Teleporting outside in three seconds."
9020001	"Something's going on. Everyone's really on edge. Have you heard anything?"
9020002	"When Tetra Aniask is stressed, everyone is stressed."
9020003	"Dakanius is an incompetent buffoon."
9020004	"All they have to do is use the weapons...but they can't even do that right."
9020005	"If I was in charge, Crescentia would be smoking rubble already."
9020006	"Don't let Tetra Aniask hear you saying stuff like that. She'll have your head torn off and thrown to a basilisk!"
9020007	"Attention! Attention! All soldiers assemble in front of the armory!"
9020008	"You heard the order. Let's go!"
9022001	"Attack! Eradicate those dogs of the federation!!"
9022002	"Guards approach."
9022003	"Reinforcements approach."
9022004	"A new Lokian commander approaches."
9022005	"The wards protecting the Agonal Stone are destroyed!"
9022006	"We've been hurt! Call in reinforcements!!"
9022007	"Can't believe I've been damaged. Help!!"
9022008	"The Agonal Stone is destroyed! The giants are now freed from their pain."
9023001	"You again! How dare you stand in Lok's way?"
9024001	"Egrecia summons a field of fire."
9024002	"Agarta summons the blood borers."
9024004	"If combat lasts 10 minutes, Kaprima will unleash her fiery wrath."
9024005	"A portal appears."
9024006	"Kaprima unleashes her fiery wrath."
9024007	"The cursed totem appears."
9024008	"The secret chamber opens."
9025001	"The temple gate opens."
9025002	"The golem power aura activates."
9025003	"The golem maintenance device activates."
9025004	"The golem production device activates."
9025005	"Power is about to flow to the left pond."
9025006	"Power cut to the left pond."
9025007	"Power is about to flow to the right pond."
9025008	"Power cut to the right pond."
9025009	"Begin."
9025010	"Prepare for the second stage."
9025011	"Prepare for the third stage."
9025012	"Complete."
9025013	"Destroy the fourth jar."
9025014	"Destroy the fifth jar."
9025015	"The temple guardians approach."
9025016	"More guardians approach."
9025017	"More guardians approach."
9025018	"Light glints off the mirror."
9025019	"Auricadis gathers power to strike."
9025020	"A trap is sprung."
9025021	"You've failed. Please try again."
9025022	"The guardian absorbs all the energy."
9025023	"The door opens."
9025024	"Cannons appear."
9025025	"Power surges through your body."
9025026	"A dimensional mirror appears."
9025027	"You must break through the guardians!"
9025028	"Find the real urn and destroy it in time."
9025029	"Get on the cannon and attack the guardian!"
9025101	"1"
9025102	"2"
9025103	"3"
9025104	"4"
9025105	"5"
9025106	"6"
9025107	"7"
9025108	"8"
9025109	"9"
9025110	"10"
9025200	"You will receive a boon in 1 minute."
9025201	"A boon is now active. (1/3)"
9025202	"A boon is now active. (2/3)"
9025203	"A boon is now active. (3/3)"
9026100	"You will receive a boon in 1 minute."
9026101	"A boon is now active. (1/3)"
9026102	"A boon is now active. (2/3)"
9026103	"A boon is now active. (3/3)"
9027002	"Vanishing magic."
9027003	"Reemerged!"
9027004	"Kill the blue argons. Empowered argons decrease the enemy's health."
9027005	"Kill the red argons. Empowered argons increase the enemy's health."
9027007	"Each time I bleed, parasites will infect you!"
9027008	"Parasites flock to you."
9027011	"A horde of monsters is coming. Break the cocoon before they arrive!"
9027012	"Fanged gullets are on their way!"
9027013	"Teleportal, open! Come to me, my minions!"
9027015	"The battle has lasted 15 minutes. Shandra Manaya enters a fiery rage!"
9027016	"You're relentless. Come forth, my minions!"
9027017	"I'll make you stronger!"
9027019	"You fools..."
9027020	"This is just the beginning!"
9027021	"The battle has lasted 6 minutes. Hrathgol enters a fiery rage!"
9027022	"The battle has lasted 6 minutes. Melkatran enters a fiery rage!"
9027023	"The door will be locked soon."
9027024	"The Plexus will be locked soon."
9027025	"All the minions you killed are now part of me!"
9027100	"You will receive a boon in 1 minute."
9027101	"A boon is now active. (1/3)"
9027102	"A boon is now active. (2/3)"
9027103	"A boon is now active. (3/3)"
9027104	"Jump to knock off all the parasites!"
9029001	"You hear a massive gears begin grinding..."
9029002	"A portal opens for the guardian priest."
9029003	"Siegrea has appeared! Stop the blizzard ritual!"
9029004	"The ritual is complete! The blizzard comes!"
9029005	"Kaprima Reborn is proceeding with the Curse Summon Ritual!"
9029006	"I will burn every single one of you!"
9029007	"You will receive a boon in 30 seconds."
9029008	"A boon is now active. (1/3)"
9029009	"A boon is now active. (2/3)"
9029010	"A boon is now active. (3/3)"
9029011	"Kornus is creating another trap!"
9029012	"Recharge the statue with your lifeforce to defeat Siegrea!"
9029013	"Stop Kornus from building its defense!"
9029014	"The entrance will close in 10 seconds!"
9029015	"Evade the drill attack by hiding behind the crab!"
9029016	"Avoid the drill!"
9032001	"Door opens to the next chamber."
9033001	"The cave begins trembling."
9033002	"The cave begins trembling violently."
9033003	"Change to Abomitwin Tension at 40% Abomination HP"
9033004	"Thalweg prepares to devour demokrons."
9033005	"The demokrons approach."
9033006	"Monsters are approaching."
9033007	"Monsters are approaching."
9033008	"Immunity to melee attacks in 5 seconds"
9033009	"Immunity to range attacks in 5 seconds"
9033010	"Tentacles recover HP."
9033011	"The battle has weakened the building."
9033012	"Thalweg summons demokrons."
9033013	"Thalweg becomes more powerful when demokrons are near."
9033014	"The demokrons approach."
9033015	"Thalweg recovers HP from eating demokrons"
9033016	"Demokrons swarm in from behind."
9033017	"Demokrons are climbing up the bridge from below."
9033018	"Krakatox approaches."
9033019	"The cave is collapsing."
9033020	"Watch out! Falling rocks will stun you."
9033023	"Krakatox summons tentacles to ensnare you!"
9033024	"The entrance will close in 10 seconds."
9033025	"The entrance will close in 20 seconds."
9037001	"Sorcha's challenge has begun."
9037002	"Prepare for the second wave."
9037003	"Prepare for the third wave."
9037004	"Sorcha is safe. You have won the challenge."
9037005	"Help me! I'm being attacked!"
9037006	"The demons are getting through! Everyone, fall back!"
9037007	"Sorcha has less than half her HP. If Sorcha dies, the quest fails!"
9037008	"Keep it together! I've almost got it!"
9037009	"Somebody help! I can't fight them!"
9037010	"The demons are interfering! Get them off of me!"
9037011	"Quest failed. You will leave the instance in 3 seconds."
9037012	"Prepare for the first wave."
9037013	"You are both suddenly paralyzed!"
9037014	"Both of you together? Good. Saves me some trouble."
9037015	"Oh...uh...Aknam!"
9037016	"Did you two think you could cheat a magister of the Iron Order and get away with it?"
9037017	"It was all this scoundrel's idea! You can let me go!"
9037018	"That's not going to happen. You're both dying today."
9037019	"Wait! Wait! I'll give you your money back."
9037020	"No need. I'll just take it off your corpse."
9037021	"No! Please! Noooo!"
9037022	"What?"
9037023	"I don't know whether you were really working with him or not. But you're a witness, so you can share the same grave."
9037024	"Any last words?"
9037025	"Stop right there, Aknam!"
9037026	"Aknam, I'm placing you under arrest for conspiring to destroy the World Tree!"
9037027	"Conspiring? I destroyed the rotten hunk of wood myself!"
9037028	"And as for arresting me...guess again."
9037029	"You leave us no choice!"
9037030	"What!"
9037031	"Well...well struck..."
9037032	"Molva is behaving suspiciously. Follow Molva in secret."
9037033	"So, this is the fabled World Tree sap?"
9037034	"I expected something more...exotic."
9037035	"It is what it is. Now where's my money?"
9037036	"So impatient. But very well. Here's your reward."
9037037	"Hold! You are all under arrest!"
9037038	"What the...?"
9037039	"Jovin? How did he find out...?"
9037040	"Jorivah? I thought Molva was meeting Zik!"
9037041	"Time for me to go, I think...!"
9037042	"Don't let him escape!"
9038001	"Found gulas."
9038002	"Ambushed!"
9038003	"Reinforcements approach."
9038004	"You feel teleportation energy nearby."
9038005	"Persistent bastards! I will finish them myself!"
9038006	"Use the teleportal to go to Vindicator Basecamp in Mistmoor Island."
9039001	"Be alert! The protection mission has started."
9039002	"Five minutes elapsed. Keep it up!"
9039003	"Nine minutes elapsed. Fight on!"
9039004	"Mission complete. Well done!"
9039005	"Our convoy is under attack!"
9039006	"Our convoy is taking heavy damage!"
9039007	"Our convoy is half destroyed!"
9039008	"Our convoy is getting crushed!"
9039009	"Our convoy isn't gonna make it!"
9039010	"We're about to lose our convoy!"
9039011	"Our convoy is completely destroyed. What a disaster!"
9039012	"Reinforcements from Popolion, I hope?"
9039013	"Check on our convoy! Hurry!"
9039014	"You have failed. Teleporting outside in three seconds."
9040001	"A fight with some argons has begun. Kill all the argons."
9040002	"More argon soldiers are coming to attack you. Please be alert."
9040003	"You have defeated all the argons! Good job!"
9040004	"You've failed the quest. The quest will restart."
9040005	"You have 3 minutes left. Please hurry."
9040006	"You have only 1 minute left."
9040007	"You've killed all the argons!"
9040008	"You will move to Velika in 10 seconds."
9043001	"<font size='50'>You've been caught! Prepare for monster swarms!</font>"
9043011	"<font size='50'>Another wave of monsters!</font>"
9043012	"<font size='50'>Mystical shortcut activated.</font>"
9043018	"<font size='50'>The whetstone has been destroyed. Monsters already summoned become stronger.</font>"
9043020	"<font size='50'>Monsters will be summoned soon.</font>"
9043021	"<font size='50'>Moving bridge activated.</font>"
9043026	"<font size='50'>The entrance to Mockinghall will close in 10 seconds.</font>"
9043029	"<font size='50'>The bars surrounding the bridge actuator are gone.</font>"
9043030	"<font size='50'>The door is open.</font>"
9043033	"<font size='50'>Monsters will spawn in 20 seconds.</font>"
9043034	"<font size='50'>Monsters will spawn in 10 seconds.</font>"
9043035	"<font size='50'>Monsters will spawn in 5 seconds.</font>"
9043036	"<font size='50'>Monsters are now spawning.</font>"
9043037	"<font size='50'>Felbane is recovering at an astounding rate. Its immunity to siege weapons disappears.</font>"
9043038	"<font size='50'>Bandersnatch's attacks are getting faster.</font>"
9043039	"<font size='50'>Because you didn't defeat Kagrom within 20 seconds, Morgak will be summoned again.</font>"
9043040	"<font size='50'>Because you didn't defeat Morgak within 20 seconds, Kagrom will be summoned again.</font>"
9043041	"<font size='50'>It has been cleared!</font>"
9043042	"<font size='50'>The cage around Morgak will close in 10 seconds.</font>"
9043043	"<font size='50'>The cage around Kagrom will close in 10 seconds.</font>"
9043044	"<font size='50'>Break the trap before time runs out.</font>"
9043045	"<font size='50'>The entrance door will close soon.</font>"
9043047	"<font size='50'>Master Keye appeared.</font>"
9043048	"<font size='50'>Master Keye's mystical shortcut has been activated.</font>"
9043049	"<font size='50'>The stairs to the upper gallery open.</font>"
9043050	"<font size='50'>One-Eyed Jack is speeding up.</font>"
9043052	"<font size='50'>You've received a special power.</font>"
9043053	"<font size='50'>Stay away from the dangerous device in the center!</font>"
9043054	"<font size='50'>You have 20 seconds to defeat the remaining boss monster.</font>"
9043055	"<font size='50'>You have 30 seconds to defeat the remaining boss monster.</font>"
9043056	"<font size='50'>Who are you? How dare you invade my castle!</font>"
9043057	"<font size='50'>You'll never make it out, and you'll never take what's mine!</font>"
9043058	"<font size='50'>Because you didn't defeat Kagrom within 30 seconds, Morgak will be summoned again.</font>"
9043059	"<font size='50'>Because you didn't defeat Morgak within 30 seconds, Kagrom will be summoned again.</font>"
9043060	"<font size='50'>Felbane loses immunity to siege weapons and begins casting HP recovery magic.</font>"
9043121	"<font size='50'>Cloud bridge activated.</font>"
9044000	"Balder's Seal is closing."
9044001	"The area is full of lava."
9044002	"I will have my revenge."
9047001	"Use the cannon and save our candy!"
9047002	"Here they come to steal our candy! You can move skill slots around!"
9047003	"The Halloween tuwangis approach!"
9047004	"The Halloween sweet-fiends approach!"
9047005	"The Halloween rattlespears approach!"
9047006	"A Halloween pale rider approaches!"
9047007	"Boo! Gourdo approaches!"
9047008	"Save more candy for a better score! Score well for a Halloween treat!"
9047009	"Thank you for saving our candy basket!"
9047010	"I will send your reward by mail."
9047011	"Farewell for now..."
9047018	"As Gourdo vanishes, a chill fills the party hall."
9047019	"A Halloween spirit played a trick!"
9047021	"Boo! Gourdo approaches! Killing Gourdo will slow candy thieves down!"
9047022	"Hallowbones approaches!"
9047029	"Use both mouse buttons to fire pumpkins. A right-click applies a strong damage over time effect. They're coming in 3..."
9047030	"The first pumpkin will stun. The second will slow, Both can be fired every 25 seconds. (2)"
9047031	"The third pumpkin is truly powerful, and can only be fired once every 40 seconds. (1)"
9050001	"<font size='50'>The door will now open.</font>"
9050002	"<font size='50'>The monument has been created.</font>"
9050003	"<font size='50'>The entrance to the Nest will close in 10 seconds.</font>"
9050004	"<font size='50'>The entrance to the Cave will be shut in 10 seconds.</font>"
9050005	"<font size='50'>The airship has altered course to Yativio's platform.</font>"
9050006	"<font size='50'>An airship has departed.</font>"
9050009	"<font size='50'>Azzem has opened the platform door.</font>"
9050010	"<font size='50'>Instance dungeon Beginner Support System will activate in 1 minute.</font>"
9050011	"<font size='50'>Instance dungeon Beginner Support System is now active (1/3).</font>"
9050012	"<font size='50'>Instance dungeon Beginner Support System is now active (2/3).</font>"
9050013	"<font size='50'>Instance dungeon Beginner Support System is now active (3/3).</font>"
9051001	"Activate PEST-B-GON 8000 with the controller."
9051002	"PEST-B-GON is waiting for you. Please move forward."
9051003	"Defeat Zakoon."
9051004	"Cleaning the temple cellar complete. Use the ladder to reach the garden."
9051005	"Repair the garden golems. They will be helpful."
9051006	"Nahad is under attack. Help Nahad."
9051007	"Temple cleaning is completed."
9051008	"You must defeat the massive ghilliedhus."
9052001	"Use the spell Mutate on a monster."
9052002	"When surrounded, use Fear or Stun."
9052003	"Ghosts are emerging from the coffin. Close the coffin!"
9052004	"To defeat the zomporis, mix a potion into their feast."
9052005	"The blood priest is impervious to damage. Destroy the altar to defeat him."
9052006	"You can only damage the altar with Punish."
9052007	"Use spells to destroy the door."
9052008	"The blood priest is performing a ritual. Get to the Ceremonial Room and stop him."
9052009	"You have successfully interrupted the Banquet of Blood."
9055001	"Massive flowers appear."
9055002	"Ardentmaw moves toward the banana tree."
9055003	"Ardentmaw moves toward the herbs."
9055004	"Ardentmaw moves toward the sacrifice."
9055005	"Rocks rise from the ground. Take cover!"
9055006	"The entrance will close in 10 seconds."
9055007	"Ardentmaw is blessed with Forest Vigor."
9055008	"Forengula is blessed with Forest Vigor."
9055009	"Nimistrix is blessed with Forest Vigor. "
9055010	"You will receive a boon in 30 seconds."
9055011	"A boon is now active. (1/3)"
9055012	"A boon is now active. (2/3)"
9055013	"A boon is now active. (3/3)"
9055014	"Regression or Plague of Exhaustion can remove the protection."
9055020	"You call for a priest and sorcerer."
9055022	"You call for a priest and lancer."
9055023	"You call for a lancer and sorcerer."
9055024	"Your reinforcements take the field of battle."
9057001	"Bars will rise in 30 seconds."
9057002	"Stage Two"
9057003	"Stage Three"
9057004	"Stage Four"
9057005	"Stage Five"
9057006	"Punish them, Magnarox! Use my power!"
9057007	"As the demokron's weaken Godbinder, Magnarox becomes stronger."
9057008	"The entrance will close in 10 seconds."
9059001	"This is where you die."
9059002	"So...cold..."
9059003	"I'll swallow your soul!"
9059004	"Beware the darkness"
9059005	"All things...die."
9059006	"The door will close soon."
9059007	"Viyor prepares to deal a killing blow. Get closer to a ghost to transform into one."
9060001	"Suicide Soldiers are targeting the bomb piles! Break an oak barrel and use Inferno Spores to take them out."
9060002	"Suicide Soldiers are targeting the gunpowder boxes! Break an oak barrel and use Inferno Spores to take them out."
9060003	"Suicide Soldiers are targeting the wine barrels! Break an oak barrel and use Inferno Spores to take them out."
9060004	"Suicide Soldiers are targeting the oil barrels! Break an oak barrel and use Inferno Spores to take them out."
9060005	"Polyphemus is throwing timed bomb!"
9060006	"Kalivan is summoning lightning."
9060007	"Kalivan is preparing an electrical attack! Get to a lightning rod!"
9060008	"Pepero is bolstering his troops!"
9060009	"Pepero is shaking the ship!"
9060010	"Polyphemus is preparing to jump! Lure him to the bomb squad."
9060011	"An explosion has damaged the ship!"
9060012	"An explosion has damaged the ship!"
9060013	"An explosion has damaged the ship!"
9060014	"An explosion has damaged the ship!"
9060015	"All the supplies are destroyed. The ship is sinking!"
9060016	"Prepare for a massed assault!"
9060017	"Look out!"
9060018	"The entrance will close soon!"
9060019	"Overload!"
9061001	"Sounds of prions are heard near the entrance."
9062001	"Snaharzim transforms."
9062002	"Snaharzim summons kelbas."
9062003	"Snaharzim summons more kelbas."
9063001	"Destroy the altar before mekonari fighters discover you."
9063002	"Mekonaris discovered the damage. Escape before they summon help."
9064001	"Quest failed. You will be teleported out in 3 seconds."
9064002	"You hear a loud roar."
9064003	"Protect Muhrak from the Legion of Thulsa."
9064004	"Why didn't...you help..."
9065101	"The shield around the Everbloom trembles."
9065103	"The Goddess's Garden trembles."
9065111	"Noooo!! Never!"
9066002	"Demoros's Score"
9066003	"Your Score"
9066004	"The entrance will close in 5 seconds."
9066011	"You win!"
9066012	"Demoros wins!"
9066013	"Fever Time is over! Demoros returns from the Otherworld."
9066015	"You are too weak..."
9066021	"You rolled a 1!"
9066022	"You rolled a 2!"
9066023	"You rolled a 3!"
9066024	"You rolled a 4!"
9066025	"You rolled a 5!"
9066026	"Your Rolled a 6!"
9066031	"Dice explosion! You lose 1 point!"
9066032	"Dice explosion! You lose 2 points!"
9066033	"Dice explosion! You lose 3 points!"
9066034	"Dice explosion! You lose 4 points!"
9066035	"Dice explosion! You lose 5 points!"
9066036	"Dice explosion! You lose 6 points!"
9066500	"A new challenger...?"
9066501	"Oh, gambling is so fun to watch!"
9066502	"No chit-chat allowed!"
9066503	"Help!"
9066504	"Save us! Please!"
9066505	"I don't want to die..."
9066506	"Time to bet on your fate..."
9066507	"<font size='20'>Thank you so much!</font>"
9066508	"<font size='20'>Could you see if my ring is inside that chest?</font>"
9066509	"<font size='20'>Be grateful you're still alive!</font>"
9066510	"<font size='20'>We'll make our way back to the village. Thank you!</font>"
9067010	"Prima, I need your help!"
9067011	"Vera, I need your Help!"
9067012	"Vera must not approach Prima!"
9067020	"Burn!"
9067021	"Odon reversd the flow! Escape to the safety zone!"
9067023	"Blow it all up!"
9067024	"Boom time!"
9067025	"What? Intruders?"
9067026	"From the ashes, new life!"
9067030	"They are awakening!"
9067031	"The real battle begins now!"
9067032	"Did you think this would be easy?"
9068001	"Pahoegar is preparing a curse!"
9068002	"Pahoegar is at peak power!"
9068003	"The eyes of Lakan are upon you!"
9068004	"The gate is closing."
9068005	"Dakuryon unleashes a triple explosion."
9068006	"You're my next experimental subject!"
9068007	"Lakan's Might is mine!"
9068008	"Pahoegar is gathering power!"
9068009	"Dakuryon is preparing a curse!"
9068010	"Attack!"
9068011	"Submit!"
9068012	"Dukuyron is flush with power!"
9068013	"Dakuryon has a new target!"
9068014	"Dakuryon escapes in a flash of light!"
9068015	"The gate will close in 5 seconds."
9068016	"Dakuryon is gathering energy."
9068017	"Dakuryon is absorbing power from the Bloodshard!"
9068018	"Dakuryon is on a rampage!"
9068019	"Dakuryon is preparing to unleash Lakan's Might."
9068020	"Dakuryon's trap has sprung!"
9068021	"There is nothing you can do to stop Pahoegar!"
9069010	"We're all doomed!"
9069011	"I'm going to die!"
9069014	"I think I saw the map you're looking for...in Anea's chamber."
9069015	"I can take you there!"
9069016	"I remember it distinctly!"
9069017	"We can go this way!"
9069018	"That way is the barracks. Lots of soldiers and new weapons and stuff. It's safer this way."
9069020	"No...please. If I go that way, they'll kill me for sure!"
9069100	"We don't know exactly where it is... but there's supposed to be a map with the Fountain marked on it, hidden somewhere in the castle."
9069102	"We just have to make sure they don't get the Storm Barrier up before we leave, then."
9069103	"Did everyone else see that? Those were devans..."
9069104	"Quiet...there's someone in there."
9069105	"Randun! Find someplace safe and stay there!"
9069109	"I'm going this way."
9069110	"The Guidance Room?"
9069111	"Bodies!"
9069112	"Is this...is this the work of Blood Magic?"
9069113	"You go on ahead. I want to get a closer look at this. Nemato and I will catch up with you shortly."
9069114	"More Blood Magic..."
9069115	"Nemato! Show us the way out! I'm going to grab a few samples here..."
9069116	"What?"
9069117	"We can't let that happen. Stay here!"
9069118	"The devans...?"
9069200	"Where would you go? How do we get out of here?"
9069201	"Look at your map!"
9069202	"We don't have time for this. The Fountain is drying up as we speak!"
9069203	"They're almost here...? We should go."
9069204	"Whoa... did you feel that? Something big is coming!"
9069205	"Where does this door go?"
9069206	"New weapons? I'd like to see those."
9069207	"A new weapon! A new weapon! This way!"
9069208	"I don't want to get involved, but what can you do?"
9069209	"If we can not find the Fountain this time.. What is going to happen?"
9069303	"Oh, thank you! Thank you!"
9069317	"Yuk! Don't you feel nauseous? This is where we're staying. Be careful... It's a mess."
9069322	"Thank you, Princess! This way..."
9069601	"Princess Syona! Don't wander off by yourself!"
9069602	"Ready!"
9069603	"Then I suppose I'll go with Randun."
9069604	"Well done. Then, I'll accompany Princess Syona!"
9069605	"Can we just go straight to the Fountain that Seren prophesied?"
9069606	"Well, if we don't succeed, we'll probably find ourselves trapped behind the Storm Barrier."
9069607	"Look! Over there! There's a light!"
9069610	"What should I do?"
9070001	"Manglemore's Change of Heart"
9070002	"Who can you trust?"
9070003	"Wanna play a little game?"
9070004	"See you next time!"
9070005	"Manglemore adds a random buff."
9071001	"Thank you very much!"
9071002	"Dalmanak summons a minion!"
9071003	"Dalmanak summons a minion!"
9071004	"Mutated Kaidun summons minions!"
9071005	"The faces of the imprisoned Kaidun soldiers start to light up."
9071006	"Dalmanak is dead. The necromantic energy weakens."
9071007	"(Kaidun has been mutated by necromantic energy.)"
9071008	"(Mutated Kaidun approaches.)"
9071009	"Evil spirits appear from the dark."
9071010	"Mutated Kaidun is more vulnerable to knockdown."
9071100	"You will receive a boon in 1 minute."
9071101	"A boon is now active. (1/3)"
9071102	"A boon is now active. (2/3)"
9071103	"A boon is now active. (3/3)"
9072001	"Take out the intruders!"
9072002	"Mumbling"
9072006	"Blocked door is opening!"
9072007	"Door opens!"
9072008	"The door opens for the Chamber of Trial."
9072100	"You will receive a boon in 1 minute."
9072101	"A boon is now active. (1/3)"
9072102	"A boon is now active. (2/3)"
9072103	"A boon is now active. (3/3)"
9073001	"The door opens."
9073002	"Thulsa runs to the top of the altar."
9073100	"You will receive a boon in 1 minute."
9073101	"A boon is now active. (1/3)"
9073102	"A boon is now active. (2/3)"
9073103	"A boon is now active. (3/3)"
9074001	"Kelsaik awakens!"
9074002	"Kelsaik rages out of control."
9074003	"The egg moves unnaturally."
9074004	"The priests charge."
9075002	"You set off a trap!"
9075003	"Something falls from above."
9075004	"You disarmed the trap."
9075005	"The chamber door opens."
9075011	"Killed Kelsaik!"
9075012	"Entered Kelsaik's Hall."
9075013	"The chamber door closes."
9075100	"You will receive a boon in 1 minute."
9075101	"A boon is now active. (1/3)"
9075102	"A boon is now active. (2/3)"
9075103	"A boon is now active. (3/3)"
9076001	"Somewhere a door opens."
9076002	"The way is clear."
9076100	"You will receive a boon in 1 minute."
9076101	"A boon is now active. (1/3)"
9076102	"A boon is now active. (2/3)"
9076103	"A boon is now active. (3/3)"
9077001	"Motes of the desert, attack!"
9077002	"Something red in the camp ahead glints in the light."
9077003	"Something appears in the center of the arena!"
9077004	"The bloodshard calls for more blood."
9077005	"A gladiator enters the arena!"
9077006	"That was not the end."
9077007	"The bloodshard is drained of blood."
9077008	"You sense unnatural feelings of rage all around. Destroy the source."
9077009	"The magic is broken."
9077010	"It's not over!"
9077011	"You are in a sandstorm zone."
9077012	"The rage subsides."
9078001	"Suryati detects your interference."
9078002	"Garan is free! Talk to him."
9078003	"Garan summons a teleportal."
9078004	"Let's cross over!"
9078005	"Promise me that you'll avenge us."
9078006	"I failed my queen today, but the war is far from over, mortal."
9079001	"Abukaizel flees! Follow him."
9079002	"Reinforcements approach. Don't let them overwhelm you!"
9079003	"Archers behind the bulwark! Take out the leaders!"
9079004	"Gorillas approach."
9079008	"The wardstone protects you from all damage for 20 seconds."
9079010	"Rubinaria rushes to gather her young."
9079011	"Smash the wardstone to prevent being overwhelmed."
9079012	"Rubinaria weakens when her mate dies."
9079013	"Namburus strengthens Rubinaria when he stands beside her."
9079014	"Saravash will unleash his wrath in 15 minutes."
9079015	"Belsamael summons more imps!"
9079016	"A caprin imp summons a spirit."
9079017	"No more crystals will appear. Kill Saravash quickly."
9080001	"The locked gate has opened."
9080002	"Destroy the eg'thol nalus!"
9080003	"Harkyriss's brood appears."
9080004	"You destroyed one of Skulregnath's fragments."
9080005	"You destroyed another fragment."
9080010	"Destroy the draelkar pylon!"
9080011	"Destroy the draelkar pylon!"
9080012	"Boss will go berserk after 15 minutes of combat."
9080014	"Shalozan iknephars! Don't get too close to them."
9080021	"Boss will go berserk after 15 minutes of combat."
9080022	"Boss will go berserk after 15 minutes of combat."
