3036065	"Пламя перекинулось к центру палубы."
3036066	"Пламя распространилось по всей палубе."
3036067	"Даркан в ярости."
3036068	"А-а!"
3036069	"Скоро ты узнаешь, что такое настоящий страх!"
3037000	"Врата печати Балдера закрываются."
3037001	"Лава кипит."
3037002	"От моей мести не скрыться..."
3037003	"Помочь рыцарю, который начнет бой, и вместе победить яростного бога огня Бахаара."
3037004	"Вместе с призванным жрецом победить яростного бога огня Бахаара."
3037005	"Помочь рыцарю, который начнет бой, и вместе победить яростного бога огня Бахаара."
3037006	"Вместе с призванным жрецом победить яростного бога огня Бахаара."
3037007	"Используйте перед боем <img src='img://__Icon_Items.Add_Extract_Potion_2_Tex' width='28' height='28'> <img src='img://__Icon_Items.potion10_Tex' width='28' height='28'> усиливающие и <img src='img://__Icon_Items.fallfestival_bulgogi_Tex' width='28' height='28'> <img src='img://__Icon_Items.noctan_Tex' width='28' height='28'> и различные полезные предметы."
3037008	"Эти предметы продаются у <font color = '#FFFF00'>торговца товаров для тренировок</font>."
3037009	"Битва с Бахааром проходит в два этапа. Его боевая тактика особенно коварна, так что будьте начеку!"
3037010	"Здесь <font color='#ffe761'>должны сражаться 5 человек</font>. (Если участников меньше 5, бой не начинается)"
3037012	"Уничтожает волшебный камень и призывает рыцаря или жреца (действие не распространяется на тренировочные подземелья для 5 человек)."
3037013	"Слева и справа от входа находятся волшебные камни целителя. Уничтожьте его в радиусе 10 м, если это потребуется."
3037014	"Во 2 фазе Бахаар становится намного сильнее. Прокрутите в голове его боевую тактику еще раз перед началом боя."
3037100	"Это подземелье пройдено. Введите <font color='#ffe761'>/reset</font> или нажмите кнопку <font color='#ffe761'>Сбросить подземелья в окне информации о персонаже (P) -> Подземелья</font>, чтобы сбросить подземелье."
3101100	"Зона боя закрывается."
3126002	"Появились Аргонские жрецы огня и льда."
3126003	"Аргонский жрец вызывает ярость Келсаика."
3126004	"Аргонский жрец удален."
3126005	"Появился фантом Келсаика. Получите эссенцию Аргонского жреца и переместитесь к порталу."
3126006	"Вы смогли избавиться от фантома Келсаика."
3126007	"Необходимо уничтожить Аргонского жреца той же стихии, чтобы остановить ярость Келсаика."
3126008	"Ледяной фантом Келсаика уничтожен, ледяной щит сброшен."
3126009	"Огненный фантом Келсаика уничтожен, огненный щит сброшен."
3126010	"Необходимо справиться до того, как энергия пламени полностью поглотит тело."
3126015	"Уничтожить ледяного фантома не удалось. Температура в зоне боя резко падает."
3126017	"Уничтожить огненного фантома не удалось. Температура в зоне боя резко повышается."
3126018	"Магия пламени вселяется в Келсаика."
3126019	"Магия льда вселяется в Келсаика."
3126020	"Ха-ха! Глупцы! Пламя не может нанести мне вреда!"
3126021	"Ха-ха! Глупцы! Лед не может нанести мне вреда!"
3126022	"Температура в зоне боя быстро повышается."
3126023	"Температура в зоне боя быстро понижается."
3126300	"Бабочки в воздухе производят сгусток пыльцы."
3126301	"Сгусток пыльцы со временем разрастается."
3126302	"Падающий сгусток пыльцы увеличился."
3126303	"Большой сгусток пыльцы начинает падать."
3126304	"Увеличивается количество падающих сгустков пыльцы."
3126305	"Сгустки пыльцы падают с ужасающей скоростью. Это конец."
3126404	"Келсаик создает огненный и ледяной щиты."
3126405	"Если пламя соответствует стихии щита, урон от умений уменьшается на 25%."
3126407	"Из разрушенного тела начинается выброс мощной магической энергии."
3126408	"Сила умений восстановления уменьшается на 50%, время перезарядки всех умений – на 25%."
3126409	"Ускоряет разрушение тела Келсаика и постепенно увеличивает выброс магической энергии."
3126410	"Выброс магической энергии достиг максимальных значений."
3201100	"Зона боя закрывается."
3204000	"Начало битвы с Лукмией"
3204001	"Событие 100. Сбросить Лукмию"
3204002	"Событие 101. Защита понижена"
3204003	"Событие 102. Защита повышена"
7201000	"ОО"
7201001	"Эффект ""Подавление монстров - 1 уровень"" отменен."
7201002	"Эффект ""Подавление монстров - 2 уровень"" отменен."
7202000	"Кто-то должен стать жертвой..."
7203000	"Я подарю вам смерть!"
7203001	"Это неизбежно..."
7203002	"Я взорву магические силы внутри тебя."
7203003	"Тебе никуда не деться..."
7204000	"Вход скоро закроется."
7205000	"Вы вступили в зону особого контроля. Меры безопасности усилены."
7205001	"Для сохранности устройства соблюдайте правила безопасности."
7205002	"Закрытая зона."
7690000	"Вход скоро закроется."
7690001	"Места для боя все меньше и меньше!"
7690002	"Огненный Морок разворачивает огненную завесу."
7690003	"Если за отведенное время Дух Огня не будет убит, он станет сильнее."
7690004	"Бой нужно проводить в безопасном месте."
7692000	"Воск застывает!"
8090001	"Вы будете получать дар каждую минуту."
8090002	"Дар активирован (1/3)."
8090003	"Дар активирован (2/3)."
8090004	"Дар активирован (3/3)."
9001001	"Сеть интриг, друзья мои... вы все еще бродите в темноте... не зная, кто... стоит за этим."
9001002	"Атель-акаад превыше всего!"
9001003	"Моя смерть ничего не изменит. Аргонов не остановить!"
9001004	"Кретин! На тебя было столько надежд. Ты должен был справиться сам!"
9001005	"Нет! Одно из моих лучших творений! Я такого не потерплю! Стража!"
9001006	"Пора прекращать этот фарс. Смотрите и учитесь, слуги. Учитесь, как надо поступать с незваными гостями."
9001007	"О, хозяин... придай мне сил!"
9002000	"Лесной страж собирается атаковать."
9002001	"Покажите, на что вы способны!"
9005002	"Приближается вторая волна."
9005003	"Приближается третья волна."
9005004	"Попробуйте уцелеть, если сможете!"
9006001	"Призыв Эллеона и Джелены."
9006002	"Вперед!"
9006003	"Как вы смеете бросать вызов Киллиану? Готовьтесь к смерти!"
9007001	"Вам не выбраться отсюда живыми! Умрите!"
9007002	"Может быть... это нас заманили в ловушку? Я не терплю поражений, Тулса."
9011001	"Трой и Мурак некоторое время спорят."
9011002	"Сложно понять разговор специалистов о технике."
9012001	"Дождитесь, когда гилгаш потеряет равновесие!"
9012002	"Наносите удар!"
9018001	"Вы ощущаете сильную вибрацию."
9019001	"Мы не можем держать строй! А рабов-кобольдов становится все больше!"
9019002	"Приближаются бойцы кобольдов! Оружие к бою!"
9019003	"Не дайте им подойти ближе! Скорее!"
9019004	"Орканы Красного Клыка! Да помогут нам боги!"
9019005	"Держать строй! Мы выстоим!"
9019006	"Караван отправился в путь."
9019007	"Элтим в безопасности. Слава богам!"
9019008	"Снова подкрепления. Вперед, вперед!"
9019009	"Мне не выдержать..."
9019010	"Вы убьете меня?"
9019011	"Никак... не помочь..."
9019012	"Умереть ни за что... какая нелепость..."
9019020	"Задание провалено. Телепортация через три секунды."
9020001	"Что-то здесь странное творится? Ничего подозрительного не слышал?"
9020002	"Странно, Тетра очень злится."
9020003	"Похоже, что Даканиус не выполнил обещанное. С деванскими убийцами разобрался кто-то из Федерации, и похоже, что сделал это в одиночку."
9020004	"Бесполезные создания. Даже с оружием они бесполезны."
9020005	"Будь я капитаном, захватил бы Кресцентию за один день."
9020006	"Попридержи язык! Не сплетничай за спиной у Тетры. А то еще отрубит твою голову и скормит василискам."
9020007	"Сбор! Сбор! Всем солдатам немедленно собраться перед арсеналом!"
9020008	"Общий сбор! Идем!"
9022001	"В бой! Смерть псам Федерации!"
9022002	"Приближается стража."
9022003	"Приближаются подкрепления."
9022004	"Появляется новый командир Лока."
9022005	"Оберег, защищавший Агональский камень, уничтожен!"
9022006	"Мы ранены! Вызвать подкрепления!"
9022007	"Не может быть! Я ранен! На помощь!"
9022008	"Агональский камень уничтожен. Теперь мучениям великанов конец."
9023001	"Опять вы! Сколько можно мешать планам Лока!"
9024001	"Эгреция призывает огненное поле."
9024002	"Агарта призывает кровавых бурильщиков."
9024004	"Если бой продлится 10 минут, Каприма обрушит на вас свой огненный гнев."
9024005	"Появляется портал."
9024006	"Каприма обрушивает на вас свой огненный гнев."
9024007	"Появляется проклятый тотем."
9024008	"Открывается тайная комната."
9025001	"Открываются врата храма."
9025002	"Включается аура силы голема."
9025003	"Включается аппарат поддержки голема."
9025004	"Включается аппарат производства голема."
9025005	"Энергия перетекает в левый водоем."
9025006	"Подача энергии в левый водоем прекращена."
9025007	"Энергия перетекает в правый водоем."
9025008	"Подача энергии в правый водоем прекращена."
9025009	"Начинайте."
9025010	"Приготовьтесь ко второму этапу."
9025011	"Приготовьтесь к третьему этапу."
9025012	"Готово."
9025013	"Уничтожьте четвертый сосуд."
9025014	"Уничтожьте пятый сосуд."
9025015	"Приближается стража храма."
9025016	"Приближаются новые стражники."
9025017	"Приближаются новые стражники."
9025018	"В зеркале отражаются отблески света."
9025019	"Аурикадис собирается с силами для удара."
9025020	"Ловушка сработала."
9025021	"Вы потерпели неудачу. Попробуйте еще раз."
9025022	"Стражник поглощает всю энергию."
9025023	"Дверь открывается."
9025024	"Появилась пушка."
9025025	"Ваше тело пропитывает энергия."
9025026	"Появляется Пространственное зеркало."
9025027	"Надо проскочить между стражниками храма!"
9025028	"Найдите и разбейте нужную урну за отведенное!"
9025029	"Встаньте за пушку и уничтожьте оставшихся стражников!"
9025101	"1"
9025102	"2"
9025103	"3"
9025104	"4"
9025105	"5"
9025106	"6"
9025107	"7"
9025108	"8"
9025109	"9"
9025110	"10"
9025200	"Вы будете получать дар каждую минуту."
9025201	"Дар активирован (1/3)."
9025202	"Дар активирован (2/3)."
9025203	"Дар активирован (3/3)."
9026100	"Вы будете получать дар каждую минуту."
9026101	"Дар активирован (1/3)."
9026102	"Дар активирован (2/3)."
9026103	"Дар активирован (3/3)."
9027002	"Исчезающая магия."
9027003	"Новое появление!"
9027004	"Убейте синих аргонов. Усиленные аргоны снижают здоровье врага."
9027005	"Убейте красных аргонов. Усиленные аргоны увеличивают здоровье врага."
9027007	"Каждый раз, когда у меня проливается кровь, вас будут заражать паразиты!"
9027008	"К вам слетаются невидимые паразиты."
9027011	"Приближается орда монстров. Разбейте кокон, прежде чем они появятся!"
9027012	"Приближаются Клыкастые пожиратели!"
9027013	"Телепорт открыт! Ко мне, мои слуги!"
9027015	"Битва продлилась 15 минут. Шандра Манайя впадает в огненную ярость!"
9027016	"В упорстве вам не откажешь. Вперед, мои слуги!"
9027017	"Я сделаю вас сильнее!"
9027019	"Глупцы!"
9027020	"Это лишь начало!"
9027021	"Битва продлилась 6 минут. Хратгол впадает в огненную ярость!"
9027022	"Битва продлилась 6 минут. Мелкатран впадает в огненную ярость!"
9027023	"Дверь вскоре закроется."
9027024	"Сплетение вскоре закроется."
9027025	"Все убитые приспешники теперь слились со мной!"
9027100	"Вы будете получать дар каждую минуту."
9027101	"Дар активирован (1/3)."
9027102	"Дар активирован (2/3)."
9027103	"Дар активирован (3/3)."
9027104	"Прыгните, чтоб стряхнуть паразитов!"
9029001	"Вы слышите, как начинают крутиться громадные шестеренки."
9029002	"Открывается портал для стражника-жреца."
9029003	"Появляется Зигрея! Остановите ритуал призыва снежной бури!"
9029004	"Ритуал завершен! Надвигается снежная буря!"
9029005	"Каприма Перерожденная проводит ритуал проклятья!"
9029006	"Я сожгу вас всех до единого!"
9029007	"Дар новичка активируется через 30 секунд."
9029008	"Дар активирован (1/3)."
9029009	"Дар активирован (2/3)."
9029010	"Дар активирован (3/3)."
9029011	"Конагорас создает еще одну ловушку!"
9029012	"Зарядите статую своей жизненной силой, чтобы победить Зигрею."
9029013	"Не дайте Конагорасу подготовить свою защиту!"
9029014	"Вход закроется через 10 секунд."
9029015	"Краб скрывается, чтобы избежать атак!"
9029016	"Избегайте сияющего сверла!"
9032001	"Открывается дверь, ведущая в следующую комнату."
9033001	"Стены пещеры трясутся."
9033002	"Стены пещеры сильно трясутся."
9033003	"Меняется ""Напряжение отвращений"" при 40% HP Отвращения."
9033004	"Талвег готовится поглотить демокронов. "
9033005	"Приближаются демокроны."
9033006	"Приближаются монстры."
9033007	"Приближаются монстры."
9033008	"Иммунитет к атакам в ближнем бою на 5 секунд."
9033009	"Иммунитет к атакам в дальнем бою на 5 секунд."
9033010	"Щупальца восстанавливают HP."
9033011	"Здание содрогнулось."
9033012	"Талвег призывает демокронов."
9033013	"Рядом с демокронами Талвег становится сильнее."
9033014	"Приближаются демокроны."
9033015	"Рядом с демокронами Талвег восстанавливает HP."
9033016	"Демокроны бросаются на вас сзади."
9033017	"Демокроны карабкаются снизу на мост."
9033018	"Приближается Кракатокс."
9033019	"Свод пещеры начинает падать."
9033020	"Осторожно! Падающие камни могут вас оглушить."
9033023	"Кракатокс призывает щупальце, чтобы опутать вас!"
9033024	"Вход закроется через 10 секунд."
9033025	"Вход закроется через 20 секунд."
9037001	"Испытание Сорчи началось."
9037002	"Приготовьтесь ко второй волне."
9037003	"Приготовьтесь к третьей волне."
9037004	"Сорча в безопасности. Вы прошли испытание."
9037005	"На помощь! На меня напали!"
9037006	"Демоны прорвались! Скорее, отступаем!"
9037007	"У Сорчи осталось меньше половины HP. Если Сорча умрет, все будет кончено!"
9037008	"Держитесь! Почти получилось!"
9037009	"Помогите! Мне с ними не справиться!"
9037010	"Мне мешают демоны! Уберите их!"
9037011	"Задание провалено. Вы покинете это место через 3 секунды."
9037012	"Приготовьтесь к первой волне."
9037013	"Вы не можете двигаться. Действует странная магия."
9037014	"Мы искали обоих, что это за союз?"
9037015	"Разбойники!"
9037016	"Этот негодяй пытался сбежать с деньгами? Неужели он думал, что можно обмануть разбойника и остаться безнаказанным?"
9037017	"Я не об этом! Давайте решим эту проблему. На все есть свои причины."
9037018	"Ты говоришь стоящие вещи. Я знаю, что ты пытался сбежать, передав живительную силу Джоэлу."
9037019	"Стойте... Послушайте! Если это сделать, все станут привязаны к Федерации!"
9037020	"Делай что хочешь. Если, конечно, у тебя получится выжить."
9037021	"А-а!"
9037022	"Что это?"
9037023	"Я не оставлю тебя в живых. Если хочешь, можешь сказать свое последнее слово."
9037024	"Вот, что будет, если воровать за спиной у других!"
9037025	"Хватит!"
9037026	"Стой, разбойник. Я арестую тебя за нанесения вреда Дереву Духов!"
9037027	"Ты издеваешься. Кого ты собираешься арестовывать?"
9037028	"Просто убей всех! Не оставляй никого в живых!"
9037029	"Хватай их!"
9037030	"Ох!"
9037031	"А-а!"
9037032	"Молли ведет себя странно. Надо проследить за ней."
9037033	"Ох! Это и есть живительная сила."
9037034	"Все не так здорово, как я думал?"
9037035	"Хватит нести чушь, плати быстрее."
9037036	"Итак, попробуйте проверить."
9037037	"Стоять! Я арестую всех за нанесения вреда Дереву Духов!"
9037038	"Что такое?"
9037039	"Командир Лионас? Откуда вы здесь!"
9037040	"Ого? Это же тот мужчина!"
9037041	"Что, @(#$%? Что это у тебя?"
9037042	"Убегает, держи!"
9038001	"Обнаружены гулы."
9038002	"Засада!"
9038003	"Приближаются подкрепления."
9038004	"Вы чувствуете поблизости энергию телепорта."
9038005	"Упорные твари! Сейчас я лично их прикончу!"
9038006	"Отправляйтесь в Лагерь ""Заступник"" на Острове Мистмур с помощью обратного телепорта."
9039001	"Внимание! Началось задание по защите."
9039002	"Прошло пять минут. Так держать!"
9039003	"Прошло девять минут. Сражайтесь!"
9039004	"Задание завершено. Отлично!"
9039005	"На караван напали!"
9039006	"Караван получает сильный урон!"
9039007	"Караван наполовину уничтожен!"
9039008	"Караван рассеивают!"
9039009	"Караван погибнет!"
9039010	"Мы теряем караван!"
9039011	"Караван полностью уничтожен. Это катастрофа!"
9039012	"Подкрепления из Пополиона, надеюсь?"
9039013	"Помогите нашему каравану! Скорее!"
9039014	"Вы потерпели неудачу. Телепортация через три секунды."
9040001	"Началась схватка с аргонами. Убейте всех аргонов."
9040002	"На вас идут новые аргоны. Будьте осторожны."
9040003	"Вы победили всех аргонов! Замечательно!"
9040004	"Вы потерпели неудачу. Задание начнется заново."
9040005	"У вас осталось 3 минуты. Поторопитесь!"
9040006	"У вас осталась всего 1 минута."
9040007	"Вы убили всех аргонов!"
9040008	"Вы перенесетесь в Велику через 10 секунд."
9043001	"<font size='50'>Вы попались в засаду! Приготовьтесь к бою с ордой монстров!</font>"
9043011	"<font size='50'>Еще одна волна монстров!</font>"
9043012	"<font size='50'>Открыт потайной короткий путь.</font>"
9043018	"<font size='50'>Точильный камень уничтожен. Призванные монстры стали сильнее.</font>"
9043020	"<font size='50'>Вскоре появятся монстры.</font>"
9043021	"<font size='50'>Включен движущийся мост.</font>"
9043026	"<font size='50'>Вход в Зал насмешек закрывается через 10 секунд.</font>"
9043029	"<font size='50'>Решетка, закрывающая проход к приводу моста, убрана.</font>"
9043030	"<font size='50'>Дверь открыта.</font>"
9043033	"<font size='50'>Монстры появятся через 20 секунд.</font>"
9043034	"<font size='50'>Монстры появятся через 10 секунд.</font>"
9043035	"<font size='50'>Монстры появятся через 5 секунд.</font>"
9043036	"<font size='50'>Появляются монстры.</font>"
9043037	"<font size='50'>Смертезлоб восстанавливается с невероятной скоростью. Его иммунитет к осадным орудиям пропадает.</font>"
9043038	"<font size='50'>Атаки Брандашмыга становятся быстрее.</font>"
9043039	"<font size='50'>Вы не победили Кагрома за 20 секунд, и Моргак будет призван вновь.</font>"
9043040	"<font size='50'>Вы не победили Моргака за 20 секунд, и Кагром будет призван вновь.</font>"
9043041	"<font size='50'>Очищено!</font>"
9043042	"<font size='50'>Клетка вокруг Моргака закроется через 10 секунд.</font>"
9043043	"<font size='50'>Клетка вокруг Кагрома закроется через 10 секунд.</font>"
9043044	"<font size='50'>Сломайте ловушку, прежде чем кончится время.</font>"
9043045	"<font size='50'>Входная дверь скоро закроется.</font>"
9043047	"<font size='50'>Появился мастер Кей.</font>"
9043048	"<font size='50'>Потайной короткий путь мастера Кея открылся.</font>"
9043049	"<font size='50'>Лестница на верхнюю галерею открыта.</font>"
9043050	"<font size='50'>Одноглазый Джек ускоряется.</font>"
9043052	"<font size='50'>Вы получили особую силу.</font>"
9043053	"<font size='50'>Не приближайтесь к опасному устройству в центре!</font>"
9043054	"<font size='50'>У вас есть 20 секунд, чтобы победить оставшегося босса.</font>"
9043055	"<font size='50'>У вас есть 30 секунд, чтобы победить оставшегося босса.</font>"
9043056	"<font size='50'>Кто вы такие? Как вы посмели ворваться в мой замок?!</font>"
9043057	"<font size='50'>Вам не уйти отсюда! Не забрать то, что принадлежит мне!</font>"
9043058	"<font size='50'>Вы не победили Кагрома за 30 секунд, и Моргак будет призван вновь.</font>"
9043059	"<font size='50'>Вы не победили Моргака за 30 секунд, и Кагром будет призван вновь.</font>"
9043060	"<font size='50'>Смертезлоб теряет иммунитет к осадным орудиям и начинает восстанавливать HP при помощи магии.</font>"
9043121	"<font size='50'>Включен Облачный мост.</font>"
9044000	"Врата печати Балдера закрываются."
9044001	"Магма кипит и выплескивается наружу."
9044002	"Я отомщу..."
9047001	"Стреляйте из пушки и защищайте леденец!"
9047002	"Они идут, чтобы украсть наш леденец! Ячейку умения можно переместить в любое место!"
9047003	"Приближаются туванги Хэллоуина!"
9047004	"Приближаются сладкие злодеи с Хэллоуина!"
9047005	"Приближаются копейщики Хэллоуина!"
9047006	"Приближается Бледный наездник Хэллоуина!"
9047007	"Бу! Приближается Тыкван!"
9047008	"Чем больше леденцов вы спасете, тем выше будет счет! За хороший результат вы получите подарок на Хэллоуин."
9047009	"Спасибо, что спасли нашу корзину с конфетами!"
9047010	"Я отправлю вам награду по почте."
9047011	"А пока - прощайте..."
9047018	"Тыкван исчезает, и леденящий мороз пробирает всех в праздничном зале."
9047019	"Дух Хэллоуина сыграл с вами шутку!"
9047021	"Бу! Приближается Тыкван! Убьешь его, и все воришки сладостей замедлятся!"
9047022	"Приближается Жуткий Костяк!"
9047029	"3 секунды... Щелчками левой или правой кнопки мыши можно запустить тыквы. ПКМ нанесет сильный длительный урон!"
9047030	"2 секунды... Первая тыква может оглушить, вторая – замедлить! Каждой тыквой можно выстрелить один раз в 25 секунд!"
9047031	"1 секунда... Третья тыква самая мощная! Ею можно выстрелить раз в 40 секунд!"
9050001	"<font size='50'>Дверь открывается.</font>"
9050002	"<font size='50'>Монумент воздвигнут.</font>"
9050003	"<font size='50'>Вход в Гнездо закрывается через 10 секунд.</font>"
9050004	"<font size='50'>Вход в Пещеру закрывается через 10 секунд.</font>"
9050005	"<font size='50'>Дирижабль изменил курс и направляется к платформе Ятивио.</font>"
9050006	"<font size='50'>Дирижабль отправился в путь.</font>"
9050009	"<font size='50'>Аззем открывает дверь к платформе.</font>"
9050010	"<font size='50'>Система помощи новичкам для подземелий запустится через 1 минуту.</font>"
9050011	"<font size='50'>Система помощи новичкам для подземелий запущена (1/3).</font>"
9050012	"<font size='50'>Система помощи новичкам для подземелий запущена (2/3).</font>"
9050013	"<font size='50'>Система помощи новичкам для подземелий запущена (3/3).</font>"
9051001	"Активируйте ЖУКОГОН-8000 при помощи системы управления."
9051002	"ЖУКОГОН ожидает вас. Проходите вперед."
9051003	"Победите Закуна."
9051004	"Зачистка храмового подвала закончена. Поднимитесь по лестнице в сад."
9051005	"Почините садовых големов. Они помогут вам."
9051006	"На Нахада напали. Помогите Нахаду."
9051007	"Очистка храма закончена."
9051008	"Вы должны победить Тяжеловесных древней."
9052001	"Используйте заклинание мутации на монстре."
9052002	"Если вас окружили, используйте страх или оглушение."
9052003	"Из гроба появляются призраки. Закройте гроб!"
9052004	"Чтобы расправиться с Зомпори, подмешайте зелье в их еду."
9052005	"Кровавый жрец не получает урона. Разрушьте алтарь, чтобы победить его."
9052006	"Алтарю можно нанести урон только ""Наказанием""."
9052007	"Воспользуйтесь заклинанием, чтобы сломать дверь."
9052008	"Кровавый жрец проводит ритуал. Поспешите в церемониальный зал и остановите его."
9052009	"Вы смогли остановить Кровавый Банкет."
9055001	"Цветок расцветает."
9055002	"Большеглот направляется к банановому дереву."
9055003	"Большеглот направляется к лекарственным травам."
9055004	"Большеглот направляется к жертвоприношению."
9055005	"Из земли поднимаются камни. Найдите укрытие!"
9055006	"Вход закроется через 10 секунд."
9055007	"Большеглот получает благословение лесов."
9055008	"Форенгула получает благословение лесов."
9055009	"Нимистрикс получает благословение лесов."
9055010	"Дар новичка активируется через 30 секунд."
9055011	"Дар активирован (1/3)."
9055012	"Дар активирован (2/3)."
9055013	"Дар активирован (3/3)."
9055014	"Эффект можно сбросить с помощью умения мистика ""Упадок"" или умения жреца ""Изнуряющая чума""."
9055020	"Вы призываете жреца и мага."
9055022	"Вы призываете жреца и рыцаря."
9055023	"Вы призываете рыцаря и мага."
9055024	"Ваши подкрепления появляются на поле битвы."
9057001	"Столбы поднимаются каждые 30 секунд."
9057002	"Второй этап"
9057003	"Третий этап"
9057004	"Четвертый этап"
9057005	"Пятый этап"
9057006	"Накажи их, Магнарох! Возьми мою силу!"
9057007	"Когда сила Стража Богов ослабевает, Магнарох становится сильнее."
9057008	"Вход закроется через 10 секунд."
9059001	"Это место станет вашей могилой."
9059002	"Мне нужны души!"
9059003	"Мне не нужны мелкие душонки! "
9059004	"Бойся темной луны!"
9059005	"Вы все равно все умрете."
9059006	"Вход скоро закроется!"
9059007	"Биор готовится к мощной атаке. Приблизьтесь к призраку и перевоплотитесь в него!"
9060001	"Враг готовится атаковать ящик со снарядами! Воспользуйтесь дубовыми бочонками, чтобы остановить его!"
9060002	"Враг готовится атаковать ящик с порохом! Воспользуйтесь дубовыми бочонками, чтобы остановить его!"
9060003	"Враг готовится атаковать ящик с вином! Воспользуйтесь дубовыми бочонками, чтобы остановить его!"
9060004	"Враг готовится атаковать бочку с маслом! Воспользуйтесь дубовыми бочонками, чтобы остановить его!"
9060005	"Полифемос бросает бомбу с часовым механизмом."
9060006	"Приближается Келиван, он собирается поглотить энергию молнии."
9060007	"Келиван собирает энергию мощной молнии! Бегите к громоотводу!"
9060008	"Пепперо усиливает своих призванных слуг!"
9060009	"Пепперо раскачивает корабль и хочет его уничтожить! Нужно ему помешать!"
9060010	"Полифемос готовится к атаке прыжком! Бросайте бомбу!"
9060011	"Взорвался ящик со снарядами! Корабль трясет, по всему корпусу пошли трещины."
9060012	"Взорвался ящик с порохом! Корабль затрясло, по всему корпусу пошли трещины."
9060013	"Взорвался ящик с вином! Корабль затрясло, по всему корпусу пошли трещины."
9060014	"Взорвалась бочка с маслом! Корабль затрясло, по всему корпусу пошли трещины."
9060015	"Все объекты разрушены, корабль идет ко дну. Никакой надежды на спасение."
9060016	"Приближаются монстры."
9060017	"Монстры готовятся нанести неожиданный удар."
9060018	"Дверь закроется через 10 секунд."
9060019	"Мина: усиленный заряд"
9061001	"Рядом со входом слышен шум прионов."
9062001	"Шахарзим перерождается."
9062002	"Шахарзим призывает келба."
9062003	"Шахарзим призывает еще келба."
9063001	"Разрушьте алтарь, прежде чем вас найдут бойцы меконари."
9063002	"Меконари обнаружили разрушения. Бегите, пока они не вызвали подмогу."
9064001	"Задание провалено. Вы телепортируетесь из этого места через 3 секунды."
9064002	"Вы слышите громкий рев."
9064003	"Защищайте Мурака от Легиона Тулсы."
9064004	"Почему... ты не помогаешь..."
9065101	"Щит, укрывающий Вечный Цветок, дрогнул."
9065103	"Сад Богини сотрясается."
9065111	"Не-е-ет! Не может быть!"
9066002	"Игральные кости Демороса"
9066003	"Игральные кости хранителей"
9066004	"Вход закроется через 5 секунд."
9066011	"Ваша группа победила!"
9066012	"Победил Деморос!"
9066013	"Деморос покидает другое измерение и вновь становится уязвим к атакам."
9066015	"Вам меня не убить!"
9066021	"У игроков выпало 1!"
9066022	"У игроков выпало 2!"
9066023	"У игроков выпало 3!"
9066024	"У игроков выпало 4!"
9066025	"У игроков выпало 5!"
9066026	"У игроков выпало 6!"
9066031	"Кубик взорвался! Шкала уменьшилась на 1!"
9066032	"Кубик взорвался! Шкала уменьшилась на 2!"
9066033	"Кубик взорвался! Шкала уменьшилась на 3!"
9066034	"Кубик взорвался! Шкала уменьшилась на 4!"
9066035	"Кубик взорвался! Шкала уменьшилась на 5!"
9066036	"Кубик взорвался! Шкала уменьшилась на 6!"
9066500	"Новые смельчаки?"
9066501	"О! Я начинаю? Ха-ха-ха-ха."
9066502	"Тихо! Я начинаю!"
9066503	"Вытащите меня отсюда!"
9066504	"Спасите!"
9066505	"Я хочу жить..."
9066506	"О! Хотите испытать судьбу?"
9066507	"<font size='20'>Вы спасли меня от смерти! Спасибо!</font>"
9066508	"<font size='20'>А в этом ящике случайно нет и для мня колечка?</font>"
9066509	"<font size='20'>Какая наглость! Скажи спасибо, что жив остался!</font>"
9066510	"<font size='20'>Мы, пожалуй, пойдем. Спасибо!</font>"
9067010	"Веру просит о помощи Приму."
9067011	"Прима просит о помощи Веру."
9067012	"Нужно остановить Приму прежде чем она отправится к Веру!"
9067020	"Да вскипит пол!  "
9067021	"Одон пустил вспять сточные воды! Нужно найти безопасное место!"
9067023	"Взорвитесь все!"
9067024	"Взорвитесь все!"
9067025	"Где на этот раз?"
9067026	"Явитесь, мои создания!"
9067030	"Наконец-то я проснусь!"
9067031	"Вот теперь начнем!"
9067032	"Придется нелегко!"
9068001	"Сторожевой голем использует проклятие!"
9068002	"Сторожевой голем съел самородок маны и стал сильнее!"
9068003	"Глаза Дуриона засверкали."
9068004	"Двери ненадолго закрываются."
9068005	"Дурион использует тройной взрыв."
9068006	"Я порву тебя в клочья! Отличный выйдет материал для экспериментов!"
9068007	"Сила Лакана проявилась. Осталось лишь отчаяние."
9068008	"Сторожевой голем поглощает заряженный сабелит. Надо остановить его!"
9068009	"Дурион накладывает проклятие при помощи силы Лакана. Надо скорее снять его!"
9068010	"Используйте сферу."
9068011	"Вспомните свои ошибки!"
9068012	"Дурион использует энергию самородка маны и создает нестабильную магическую энергию!"
9068013	"Дурион готовится проткнуть свою цель!"
